id	sector	region	north	centre	south_isl	rel_weight	age	group	individual_first_shr	foreign_first_shr	decentr_manag	employees	RD_empl_share	grad_empl_share	labour_flex	age_ceo	female_ceo	fam_ceo	prod_inn	proc_inn	patent	RD_inv	direct_export	dir_export_share	dir_export_eu	dir_export_outside_eu	import_goods	import_share_goods	import_goods_china_india	deloc_fdi	deloc_fdi_share	deloc_fdi_china_india	qual_cert	competitors_from_abroad	widened_prod_range	increase_margins	external_financing	local_bank	national_bank	foreign_bank	banks_number	credit_requested	credit_denied	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage	tfp_va	dimensione	areageo	sector2
7676	13	3	1	0	0	1.125092	46	0	1	0	0	31	0	0	1	4	1	0	1	1	0	1	1	10	1	1	1	2.1	0	0	0	0	0	1	1	0	1	1	1	0	2	0	0	2156	4036	1565	158	.0589054	.0732839	.0391477	.4150327	7.045752	.0691296	1	0	1
7680	20	3	1	0	0	.8400642	39	0	1	0	0	11	0	0	1	4	0	1	0	0	0	1	1	1	1	0	1	12	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	4205	1927	379	-275	-.0825208	-.0653983	-.1427089	-.4082353	4.947059	-.7933893	0	0	3
8297	25	3	1	0	0	1.113938	18	0	1	0	0	27	0	0	0	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	5	0	0	2084	3797	1262	-60	-.0738964	-.0287908	-.0158019	-1.480769	20.03846	-.0553144	1	0	4
8005	25	3	1	0	0	1.113938	39	0	1	0	0	19	0	0	1	6	0	1	0	1	0	0	1	8	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	0	0	1632	1975	876	35	.0294118	.0214461	.0177215	.0566038	1.924528	-.1406268	1	0	4
8275	25	3	1	0	0	1.113938	72	0	1	0	0	15	0	0	1	5	1	1	0	0	0	1	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	12683	4955	2679	1987	.1501222	.1566664	.4010091	.1759054	1.171748	.5707722	0	0	4
8220	21	3	1	0	0	.3654825	88	1	0	0	0	500	10	20	1	4	0	0	1	1	1	1	1	90	1	1	1	24	1	0	0	0	1	1	0	0	0	0	1	0	4	0	0	184331	114495	41762	741	.0026583	.0040199	.0064719	.0044693	1.6813	.7535959	2	0	3
7701	25	3	1	0	0	1.113938	21	0	1	0	0	41	5	0	1	4	0	1	0	0	0	1	1	35	1	1	1	.75	0	0	0	0	1	0	0	0	1	0	1	0	5	0	0	9421	9623	2677	447	.0427768	.0474472	.0464512	.0766014	1.790724	.0516909	1	0	4
8306	22	3	1	0	0	.9394823	17	0	0	0	0	20	0	0	0	6	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	2	0	0	1629	1721	1036	81	.0497238	.0497238	.0470657	.0889133	1.788145	-.0633713	1	0	3
8140	28	3	1	0	0	.9090767	70	1	1	1	1	66	0	0	1	4	0	0	1	1	0	1	1	50	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	4	0	0	12563	11493	2309	-904	-.0884343	-.0719573	-.0786566	-1111	12563	-.4818285	1	0	7
9691	25	3	1	0	0	1.113938	14	0	1	0	0	14	0	0	1	5	0	1	1	1	0	1	1	5	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	5	0	0	1161	1338	552	68	.0223945	.0585702	.0508221	.3095238	13.82143	-.3199693	0	0	4
7483	28	3	1	0	0	.9462538	28	0	1	0	1	22	0	0	1	4	1	1	0	0	0	0	1	60	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	5	0	0	4809	4306	1275	252	.0313995	.0524017	.058523	.0851184	2.710823	-.2764757	1	0	7
7677	22	3	1	0	0	.9394823	42	0	0	0	0	44	0	0	1	7	0	1	0	0	0	0	1	15	1	1	1	1.75	0	0	0	0	0	1	1	0	1	0	1	0	7	0	0	12464	8147	2282	327	.0030488	.0262356	.0401375	.0064287	2.108611	-.1779361	1	0	3
8276	14	3	1	0	0	1.125092	28	0	1	0	1	11	0	0	1	6	0	1	1	1	0	1	1	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1141	1801	459	110	.0964067	.0964067	.0610772	.2	2.074545	-.3353366	0	0	1
7485	16	3	1	0	0	1.368167	22	0	1	0	1	14	0	0	1	7	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	4695	1434	3234	-90	-.0249201	-.0191693	-.0627615	-.0578349	2.320811	.951389	0	0	2
8295	13	3	1	0	0	.3101063	74	1	0	0	1	400	0	10	1	4	0	0	1	1	1	1	1	85	1	1	1	27	1	1	.15	0	1	1	1	0	1	1	1	1	4	0	0	20441	44376	6185	1686	.0755345	.0824813	.0379935	.1505314	1.992883	.2992801	2	0	1
8332	27	3	1	0	0	1.051953	11	0	1	0	0	17	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	3	0	0	365	732	202	-57	-.2027397	-.1561644	-.0778688	-1.510204	7.448979	-.4737269	1	0	5
8204	25	3	1	0	0	1.113938	31	0	1	0	0	26	0	0	1	6	0	1	0	0	0	1	1	90	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	3434	6177	1159	91	.022714	.0264997	.0147321	.0580357	2.555059	-.2878602	1	0	4
9696	28	3	1	0	0	.9462538	23	0	1	0	0	18	0	0	1	5	0	1	1	1	0	1	1	70	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	2058	1954	555	16	.0228377	.0077745	.0081883	.0289944	1.269587	-.430114	1	0	7
7692	28	3	1	0	0	.9462538	30	0	1	0	0	20	10	0	1	5	0	1	1	1	0	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2744	3141	1038	96	.0116618	.0349854	.0305635	.0610687	5.236641	-.1864839	1	0	7
7173	18	3	1	0	0	1.125092	60	0	1	0	1	43	0	0	1	6	0	1	1	0	1	1	1	75	1	1	1	30	1	1	.05	1	1	1	1	0	1	1	1	1	12	0	0	9063	12961	2937	712	.047225	.0785612	.054934	.2291221	4.851713	.0212988	1	0	2
7198	13	3	1	0	0	.3101063	30	1	0	0	0	500	30	2	1	4	0	0	0	0	0	1	1	30	1	1	0	0	0	1	.3	0	1	1	1	0	1	1	1	0	5	0	0	18315	8327	4989	151	-.0080262	.0082446	.0181338	-.0278462	3.469407	-.0616882	2	0	1
7747	31	3	1	0	0	1.04403	23	0	1	0	0	18	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	4	0	0	3070	2009	1375	80	-.0006515	.0260586	.0398208	-.0052493	8.057743	-.0653415	1	0	8
8411	14	3	1	0	0	1.125092	31	0	1	0	0	19	0	0	1	7	0	1	0	1	0	0	1	10	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	2897	3982	1253	470	.1763894	.1622368	.1180311	.3591005	2.03584	.0670325	1	0	1
9677	14	3	1	0	0	1.125092	20	0	1	0	0	22	0	0	1	5	0	1	1	0	0	0	1	14	0	1	1	.01	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1604	1320	556	22	.0149626	.0137157	.0166667	.0358209	2.39403	-.6811522	1	0	1
7185	16	3	1	0	0	1.368167	29	1	0	0	0	31	0	0	1	3	0	1	1	0	0	1	1	2	0	1	1	5	0	0	0	0	0	0	1	0	1	1	1	0	4	1	1	4325	5588	1708	163	.0231214	.0376879	.0291696	.1824818	7.892336		1	0	2
9680	16	3	1	0	0	1.368167	8	0	1	0	0	22	0	0	1	4	0	1	0	1	0	1	1	12	1	1	1	44	0	0	0	0	0	0	0	0	1	0	1	0	5	1	0	4097	5379	1019	206	.0141567	.0502807	.0382971	.1015762	7.175131		1	0	2
7195	25	3	1	0	0	1.113938	62	0	1	0	0	16	0	0	1	7	0	1	1	1	0	1	1	30	1	1	1	.3	0	0	0	0	1	0	1	0	1	1	1	0	3	0	0	3501	2183	764	73	-.0159954	.0208512	.0334402	-.061742	3.859978	-.3599174	1	0	4
8208	18	3	1	0	0	1.125092	72	0	1	0	1	30	0	0	1	4	0	1	0	1	0	1	1	40	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	2	0	0	4038	7153	1673	139	.0264983	.034423	.0194324	.10668	4.025922		1	0	2
7206	25	3	1	0	0	1.113938	23	0	1	0	1	30	0	0	1	3	0	1	0	1	0	0	1	35	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	5	0	0	4437	6066	1545	234	.0299752	.0527383	.0385757	.287257	9.583154		1	0	4
9282	32	4	1	0	0	1.04403	32	0	1	0	0	13	0	0	1	4	0	1	1	0	1	0	1	95	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	850	758	384	37	.0129412	.0435294	.0488127	.0544554	4.207921	-.6259822	0	0	9
9277	25	4	1	0	0	1.113938	74	0	1	0	0	15	0	0	0	4	1	1	1	1	0	1	1	5	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	2	1	0	3665	2026	987	185	.0436562	.0504775	.0913129	.0770342	1.764564	-.0276667	0	0	4
9299	10	4	1	0	0	1.162582	5	0	1	0	0	34	0	0	1	3	0	0	0	1	0	1	1	3	1	1	1	2	0	0	0	0	1	1	0	1	1	1	1	0	5	0	0	2689	5158	1670	385	.1041279	.1431759	.0746413	.8510638	8.173252		1	0	0
7564	20	4	1	0	0	.8400642	5	0	1	0	0	15	0	0	1	5	0	1	0	1	0	1	1	49	1	1	1	40	0	0	0	0	1	1	1	0	1	1	1	0	2	1	0	1656	1954	569	57	.0114734	.0344203	.0291709	.130137	11.34247	-.3023829	0	0	3
7552	11	4	1	0	0	1.162582	154	0	0	0	1	28	0	0	1	5	0	1	1	0	0	1	1	65	1	1	1	4	0	0	0	0	0	1	0	1	1	1	1	0	4	1	0	18240	12406	2236	769	.0035636	.0421601	.0619861	.0505837	14.19455	-.0325898	1	0	0
7553	16	4	1	0	0	1.368167	29	0	1	0	0	18	0	0	1	5	0	1	1	0	0	0	1	20	1	0	1	11.8	0	0	0	0	1	1	1	0	1	1	1	0	3	0	0	10931	11051	935	146	.0058549	.0133565	.0132115	.0142698	2.437235	-.6361356	1	0	2
7560	31	4	1	0	0	1.04403	11	0	1	0	0	11	0	0	1	2	0	1	1	0	0	1	1	2	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	963	1685	415	27	-.0083074	.0280374	.0160237	-.32	38.52	-.7291388	0	0	8
9298	31	4	1	0	0	1.04403	5	0	1	0	0	14	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	3	0	0	1338	946	535	76	.0239163	.0568012	.0803383	.4637681	19.3913	-.4621235	0	0	8
9281	24	4	1	0	0	1.113938	63	0	1	0	0	48	0	0	1	5	0	1	0	1	0	0	1	96	1	1	1	.3	1	0	0	0	1	1	1	0	0	1	1	0	2	0	0	17636	14891	4415	327	.1307553	.0185416	.0219596	.1718331	1.314158	.0606825	1	0	4
9279	10	4	1	0	0	1.162582	36	0	1	0	0	18	0	0	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	6	0	0	11452	6162	907	-42	-.0299511	-.0036675	-.006816	-.1237374	4.131313	-.5999548	1	0	0
9293	25	4	1	0	0	1.113938	26	1	0	0	0	16	0	0	1	5	0	0	1	0	0	1	1	40	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	2272	4424	847	190	.0770246	.0836268	.0429476	.2263907	2.939198	-.1871155	1	0	4
9276	10	4	1	0	0	.7533811	48	1	0	1	0	105	0	0	1	3	0	1	1	1	0	1	1	37	1	1	1	19.43	0	0	0	0	1	1	1	0	1	1	1	0	5	0	0	44920	60610	7979	1575	.0111754	.0350623	.0259858	.0463228	4.145059	.2642879	2	0	0
7565	28	4	1	0	0	.9462538	14	0	1	1	0	15	15	0	1	4	1	1	1	0	0	1	1	80	1	1	1	30	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	1299	1024	366	-146	-.1224018	-.1123941	-.1425781	53	-433	-.9076675	0	0	7
9292	26	4	1	0	0	1.051953	14	1	1	0	0	21	0	0	1	3	0	0	0	1	1	1	1	25	1	0	1	3	0	0	0	0	1	1	1	0	1	1	0	0	2	0	0	1913	1500	1207	241	.1280711	.1259801	.1606667	.2457372	1.918756	.1812797	1	0	5
9284	16	4	1	0	0	1.368167	28	0	1	0	1	20	0	0	1	3	0	1	0	1	0	1	1	7	1	0	1	10	0	0	0	0	1	1	0	0	1	1	1	0	3	0	0	16077	7776	1308	440	.0112583	.0273683	.0565844	.037335	3.316213	-.3342931	1	0	2
9280	25	4	1	0	0	1.113938	29	0	1	0	0	14	0	0	1	6	0	1	1	0	0	1	0	0	0	0	1	36	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3884	1617	555	-60	-.0082389	-.015448	-.0371058	-.0114367	1.388134	-.6629818	0	0	4
9151	28	5	1	0	0	1.04403	16	0	1	0	0	28	0	0	1	4	1	0	1	0	0	1	1	95	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	2	0	0	4564	3735	1556	14	-.0157756	.0030675	.0037483	-.0781759	4.955483		1	0	7
9823	27	5	1	0	0	1.051953	22	0	1	0	0	30	0	0	1	5	0	1	1	1	0	1	1	85	1	1	1	14	1	0	0	0	1	1	1	0	1	1	1	0	4	0	0	5120	5674	1706	192	.0029297	.0375	.0338386	.010281	3.509253	-.2357007	1	0	5
9845	26	5	1	0	0	1.051953	16	0	1	0	0	11	0	0	1	3	1	1	1	1	0	1	1	95	1	1	1	5	0	0	0	0	0	1	0	0	1	1	1	0	3	0	0	774	877	336	12	.005168	.0155039	.013683	.0444444	8.6	-.4766719	0	0	5
8681	24	5	1	0	0	1.113938	15	1	0	0	1	36	0	0	0	4	0	1	0	1	0	0	0	0	0	0	1	30	0	0	0	0	1	1	1	0	1	1	1	0	8	1	0	12783	15811	2733	538	.0141594	.0420871	.0340269	.0592859	4.187029	-.1024762	1	0	4
9863	20	5	1	0	0	.8400642	10	0	1	0	0	12	0	0	0	3	0	1	1	0	0	1	1	20	1	1	1	.16	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	3665	6404	981	293	.0815825	.0799454	.0457527	.1466405	1.79745	.191602	0	0	3
9832	25	5	1	0	0	1.113938	34	0	1	0	0	15	0	0	1	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	3	0	0	2262	2384	1519	574	.2404951	.2537577	.2407718	.4263323	1.772727	.829017	0	0	4
9566	25	5	1	0	0	1.113938	9	0	1	0	0	22	0	0	0	4	0	1	1	1	1	0	1	1	1	1	1	10	1	0	0	0	0	0	1	0	1	1	1	0	2	0	0	3876	5002	1715	1038	.2621259	.2678019	.207517	.3907692	1.490769	.3840663	1	0	4
9480	15	5	1	0	0	1.051953	41	0	1	0	0	16	0	0	0	5	0	0	0	0	0	0	1	31	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1895	3346	475	41	-.008971	.0216359	.0122534	-.4857143	54.14286	-.8716621	1	0	1
9844	23	5	1	0	0	1.051953	42	0	1	0	0	38	0	0	1	3	0	1	0	0	0	0	1	50	1	1	1	21	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	1464	4		-42	-.0273224	-.0286885	-10.5	-.0417973	1.529781		1	0	3
8689	23	5	1	0	0	1.051953	9	0	1	0	0	11	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	3	0	0	1069	1484	396	45	.0149673	.0420954	.0303234	.6666667	44.54167	-.4984599	0	0	3
8652	33	5	1	0	0	1.051953	33	0	1	0	1	18	0	0	1	5	1	1	1	0	0	1	1	30	1	1	1	.01	1	0	0	0	1	1	1	0	1	1	1	0	4	0	0	1363	1557	492	82	.0315481	.0601614	.0526654	1.04878	33.2439	-.4476621	1	0	7
9914	25	5	1	0	0	1.113938	13	0	0	0	0	40	0	0	1	6	0	0	0	1	0	1	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	6810	8549	2815	675	.1556534	.0991189	.0789566	.2535885	1.629187		1	0	4
9796	22	5	1	0	0	.9394823	29	1	0	0	0	24	0	0	1	3	0	0	1	0	0	0	1	15	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	8	1	0	5450	8741	1689	249	.0236697	.0456881	.0284864	1.09322	46.18644		1	0	3
8663	25	5	1	0	0	1.113938	31	0	1	0	0	30	0	0	1	4	0	1	0	1	0	1	1		0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	0	0	4179	5712	1676	528	.1076813	.126346	.092437	1.039261	9.65127		1	0	4
9574	27	5	1	0	0	1.051953	6	0	1	0	0	18	0	0	1	4	1	1	0	0	0	0	1	30	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	2	0	0	1421	1454	303	65	.0161858	.0457424	.0447043	1.533333	94.73333	-.9709479	1	0	5
9756	25	5	1	0	0	1.113938	9	0	1	0	0	36	0	0	1	4	1	1	0	1	0	0	1	20	1	0	1	.04	0	0	0	0	1	1	1	0	0	1	0	0	2	0	0	4766	5278	2091	561	.1122535	.1177088	.1062903	.2364118	2.106054	.0048642	1	0	4
8646	28	5	1	0	0	.9462538	32	0	1	0	1	47	0	0	1	3	0	0	1	1	0	1	1	80	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	6	0	0	37536	39111	4900	1258	.0129742	.0335145	.0321649	.1286658	9.917041	.2077449	1	0	7
9910	22	5	1	0	0	.9394823	17	0	1	0	0	22	0	0	1	5	0	1	1	1	0	1	1	30	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	8	0	0	3452	4367	1126	260	.0469293	.0753187	.0595374	.28223	6.013937	-.2205094	1	0	3
7306	32	5	1	0	0	1.051953	14	0	1	0	0	19	0	0	1	5	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	698	1242	399	-21	-.034384	-.030086	-.0169082	-.0824742	2.398625	-.5297397	1	0	9
9912	32	5	1	0	0	1.04403	17	0	1	0	0	32	0	0	1	4	0	0	1	0	1	1	0	0	0	0	1	25	1	0	0	0	0	0	1	0	1	0	1	0	4	0	0	5765	5808	1015	320	.002255	.0555074	.0550964	.0427632	18.96382	-.5814838	1	0	9
9872	25	5	1	0	0	1.113938	6	0	1	0	0	30	0	0	1	5	0	1	1	1	1	1	0	0	0	0	1	4	0	0	0	0	1	1	1	0	0	1	0	0	3	0	0	13610	6449	3032	1612	.1447465	.1184423	.2499612	.1822387	1.259019		1	0	4
7298	22	5	1	0	0	.9394823	34	0	1	0	0	16	0	0	1	4	0	1	0	0	0	0	1	5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	0	1373	2559	693	196	.1420248	.1427531	.0765924	.3115016	2.193291	-.1061702	1	0	3
8683	28	5	1	0	0	.9462538	23	0	0	0	0	29	0	0	1	6	0	0	1	0	0	1	1	93	1	1	1	18.9	1	0	0	0	0	1	0	0	1	1	1	0	4	1	0	1396	174		-93	-.0702006	-.0666189	-.5344828	-.0870337	1.239787		1	0	7
8650	13	5	1	0	0	1.125092	31	0	1	0	0	45	0	0	1	5	0	1	1	1	0	1	1	30	1	1	1	25	0	1	.4	0	1	1	1	0	1	1	1	1	18	1	0	12301	7303	1900	-28	-.0086172	-.0022762	-.003834	-.0379928	4.40896	-.3552156	1	0	1
9489	31	5	1	0	0	.8908401	31	1	1	0	1	70	0	0	1	5	0	1	1	0	1	1	1	50	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	9049	14696	2589	280	.0081777	.0309426	.0190528	.0376782	4.607434	-.3878186	1	0	8
9915	31	5	1	0	0	.8908401	12	0	1	0	0	50	0	0	0	5	0	1	1	0	1	1	1	17	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	3	0	0	5411	5507	1477	-115	-.0469414	-.021253	-.0208825	-.4618182	9.838181	-.6068863	1	0	8
9497	31	5	1	0	0	1.04403	44	0	0	0	0	45	0	0	1	4	0	0	1	1	1	1	1	15	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	5	0	0	29564	21797	5030	626	.0095386	.0211744	.0287195	.0214645	2.250266	-.270074	1	0	8
9809	22	5	1	0	0	.9394823	23	0	1	0	0	25	0	0	1	4	0	1	1	1	1	1	1	8	1	0	1	.2	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	3416	3212	1105	85	.0131733	.0248829	.0264633	.0263312	1.99883	-.2115186	1	0	3
9534	23	5	1	0	0	1.051953	18	1	0	0	0	19	0	0	1	4	0	0	1	0	0	0	1	40	1	1	1	7.2	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	4171	2391	793	-452	-.103812	-.1083673	-.1890422	-.5088131	4.901293		1	0	3
9491	31	5	1	0	0	1.04403	17	0	1	0	0	25	0	0	1	5	0	1	0	1	0	0	1	5	0	1	1	.3	0	0	0	0	1	0	1	0	1	1	1	0	4	0	0	2752	2939	758	17	-.0232558	.0061773	.0057843	-.237037	10.19259		1	0	8
9908	18	5	1	0	0	1.125092	21	0	1	0	0	24	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	2299	2709	1140	453	.1709439	.1970422	.1672204	.6894737	4.033333		1	0	2
9762	18	5	1	0	0	1.125092	60	0	1	0	0	25	0	0	1	5	1	1	1	0	1	1	1	5	1	0	1	4.5	0	0	0	0	1	0	1	0	1	0	1	0	3	0	0	3598	2866	1000	187	.0141745	.0519733	.0652477	.1281407	9.040201	-.494403	1	0	2
9857	18	5	1	0	0	1.125092	128	0	1	0	0	33	0	0	1	5	0	1	0	1	0	1	1	5	1	1	1	1.5	0	0	0	0	1	0	0	0	1	1	1	0	4	0	0	4576	4408	1284	-354	-.0885052	-.0773601	-.0803085	-.4285714	4.842328	-.4111573	1	0	2
9776	22	5	1	0	0	.9394823	37	0	0	0	0	40	0	0	1	6	0	1	0	1	0	0	1	34	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	4438	6089	1956	492	.1155926	.1108608	.0808014	.2080292	1.799676		1	0	3
9567	31	5	1	0	0	1.04403	10	0	1	0	0	17	0	0	1	3	0	1	1	1	0	0	1	11	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	4	1	0	1789	1234	466	-80	-.0659586	-.0447177	-.0648298	-.7515923	11.3949	-.9184882	1	0	8
9495	25	5	1	0	0	1.113938	29	0	0	0	0	46	0	0	1	5	0	0	0	1	0	1	1	95	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	4	0	0	16552	8722	3470	1608	.1041566	.0971484	.1843614	.2732171	2.623138	.1554224	1	0	4
9883	11	5	1	0	0	1.162582	97	0	1	0	0	30	0	0	1	4	0	1	1	1	0	1	1	70	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	5	0	0	17390	7834	1792	422	.0079931	.0242668	.0538678	.0216006	2.702409	-.3057529	1	0	0
9918	25	5	1	0	0	1.113938	10	0	1	0	0	18	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	5	0	0	2546	2475	732	133	.0271013	.0522388	.0537374	.6634616	24.48077	-.3976235	1	0	4
9788	25	5	1	0	0	1.113938	31	0	1	0	0	15	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	3607	1752		49	.0166343	.0135847	.027968	.0198939	1.195955	.1767595	0	0	4
9523	25	5	1	0	0	1.113938	43	0	1	0	0	43	0	0	1	6	0	1	0	1	0	0	1	30	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	3	0	0	12056	8843	2526	246	.0063039	.0204048	.0278186	.0132404	2.100348	-.0825261	1	0	4
9753	25	5	1	0	0	1.113938	12	0	1	0	0	16	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1059	1183	560	125	.1199245	.1180359	.1056636	.8246753	6.876623	-.3285049	1	0	4
9524	31	5	1	0	0	.8908401	20	0	1	0	0	95	0	0	1	4	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	8264	12287	2632	290	.0153679	.035092	.0236022	.1668857	10.8594	-.5805436	1	0	8
9741	23	5	1	0	0	1.051953	21	0	1	0	0	15	0	0	1	6	0	1	1	0	0	0	1	30	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2	0	0	4192	1220	608	114	-.0035782	.0271947	.0934426	-.3409091	95.27273	-.4679724	0	0	3
9782	28	5	1	0	0	.9462538	33	0	1	0	0	13	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	2768	826	475	117	.0177023	.0422688	.1416465	.047025	2.65643	-.6077967	0	0	7
9797	25	5	1	0	0	1.113938	29	0	1	0	1	49	0	0	1	5	0	1	0	0	0	0	1	11	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	5	0	0	5218	5289	2454	16	.0105404	.0030663	.0030251	.0162818	1.544701		1	0	4
7305	18	5	1	0	0	1.125092	16	0	0	0	0	13	0	0	1	6	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	1666	1372	622	71	.0102041	.042617	.0517493	.0395349	3.874418	-.3830764	0	0	2
9874	27	5	1	0	0	.7926705	24	1	0	1	1	60	0	0	1	3	0	0	1	0	0	1	1	18	1	1	1	1.5	1	1	.2	1	1	1	0	0	0	0	1	1	3	0	0	15621	8031	3596	731	.019525	.046796	.0910223	.0405531	2.076984	-.1466062	1	0	5
7308	25	5	1	0	0	1.113938	26	0	1	0	0	45	0	0	1	4	0	1	0	1	0	1	1		0	0	0	0	0	1	.05	0	1	0	0	0	1	1	1	0	2	0	0	2572	3265	1887	26	-.0054432	.0101089	.0079632	-.1272727	23.38182		1	0	4
9824	23	5	1	0	0	.7926705	54	1	1	0	0	120	30	40	1	5	0	1	1	0	1	1	1	70	1	1	1	4.5	1	1	.95	1	1	1	1	0	1	1	1	1	10	1	0	119392	94341	27299	5483	.0216597	.0459244	.058119	.0620174	2.863255	.6938351	2	0	3
9795	13	5	1	0	0	.8863056	29	0	1	1	0	59	0	0	1	3	0	0	1	1	1	1	1	70	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	8	0	0	16809	28896	4392	929	.0446784	.055268	.0321498	.1586396	3.550697	.2385214	1	0	1
9904	23	5	1	0	0	1.051953	32	0	1	0	0	32	5	0	1	6	0	0	0	0	1	0	1	30	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	5	0	0	5052	5041	1237	-18	-.0148456	-.0035629	-.0035707	-.0280584	1.890011	-.3896041	1	0	3
9865	31	5	1	0	0	1.04403	10	0	1	0	0	12	20	0	1	4	0	1	1	1	0	1	1	80	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	0	4136	2569	907	104	-.0050774	.0251451	.0404827	-.0131004	2.580162		0	0	8
9475	13	5	1	0	0	.8863056	99	0	1	0	0	57	0	0	1	5	0	1	0	1	0	0	1	40	1	1	0	0	0	1	.3	0	1	1	1	0	0	1	1	0	5	0	0	30921	21456	2768	-242	-.0490928	-.0078264	-.0112789	-.7270115	14.80891	-1.093998	1	0	1
